Date,State,Confirmed,Recovered,Deceased,Other,Tested,Death_Rate
2020-10-19,Haryana,1201.0,1160.0,8.0,0.0,16432.0,15.2
2020-10-19,Odisha,1982.0,2738.0,17.0,0.0,38740.0,9.42
2020-10-19,Puducherry,106.0,230.0,1.0,0.0,2533.0,18.13
2020-10-19,Himachal Pradesh,168.0,201.0,4.0,0.0,2148.0,0.63
2020-10-19,Jharkhand,490.0,769.0,3.0,0.0,33905.0,13.47
2020-10-19,Ladakh,49.0,86.0,0.0,0.0,0.0,22.69
2020-10-19,Andaman and Nicobar Islands,18.0,24.0,0.0,0.0,947.0,13.95
2020-10-19,Mizoram,0.0,3.0,0.0,0.0,1139.0,10.9
2020-10-19,Madhya Pradesh,1015.0,1287.0,13.0,0.0,21554.0,8.69
2020-10-19,Nagaland,137.0,66.0,0.0,1.0,747.0,15.71
2020-10-19,Kerala,5022.0,7469.0,21.0,1.0,36599.0,13.68
2020-10-19,Gujarat,996.0,1147.0,8.0,0.0,52372.0,3.41
2020-10-19,Chhattisgarh,2376.0,3091.0,56.0,0.0,21348.0,11.69
2020-10-19,Sikkim,4.0,11.0,2.0,0.0,28.0,26.38
2020-10-19,Dadra and Nagar Haveli and Daman and Diu,2.0,13.0,0.0,0.0,329.0,8.79
2020-10-19,Manipur,315.0,172.0,1.0,0.0,2054.0,7.41
2020-10-19,Karnataka,5018.0,8004.0,64.0,0.0,78581.0,17.28
2020-10-19,Punjab,473.0,884.0,17.0,0.0,18314.0,0.0
2020-10-19,Andhra Pradesh,2918.0,4303.0,24.0,0.0,61330.0,2.64
2020-10-19,Telangana,948.0,1896.0,4.0,0.0,26027.0,4.46
2020-10-19,Bihar,912.0,1195.0,7.0,0.0,113725.0,31.45
2020-10-19,Assam,698.0,1530.0,7.0,0.0,34956.0,17.29
2020-10-19,Jammu and Kashmir,427.0,781.0,9.0,0.0,19181.0,10.04
2020-10-19,West Bengal,3992.0,3272.0,63.0,0.0,43619.0,17.22
2020-10-19,Rajasthan,1960.0,2194.0,12.0,0.0,8702.0,5.72
2020-10-19,Maharashtra,5984.0,15069.0,125.0,4.0,46312.0,15.48
2020-10-19,Uttar Pradesh,1719.0,3093.0,27.0,0.0,135495.0,11.1
2020-10-19,Goa,159.0,519.0,5.0,0.0,742.0,15.17
2020-10-19,Tripura,85.0,328.0,2.0,0.0,2107.0,14.63
2020-10-19,Chandigarh,40.0,63.0,0.0,0.0,754.0,15.99
2020-10-19,Uttarakhand,336.0,504.0,6.0,27.0,12794.0,18.83
2020-10-20,Goa,285.0,361.0,6.0,0.0,1502.0,13.52
2020-10-20,Nagaland,67.0,60.0,0.0,0.0,524.0,8.21
2020-10-20,Haryana,940.0,925.0,12.0,0.0,18660.0,2.25
2020-10-20,Bihar,1837.0,1100.0,8.0,0.0,141294.0,4.37
2020-10-20,Kerala,6591.0,7375.0,24.0,1.0,53901.0,4.88
2020-10-20,Madhya Pradesh,975.0,1439.0,25.0,0.0,23093.0,15.21
2020-10-20,Maharashtra,8151.0,7429.0,213.0,3.0,65456.0,9.58
2020-10-20,Telangana,1486.0,1891.0,7.0,0.0,42299.0,18.06
2020-10-20,Manipur,284.0,146.0,4.0,0.0,2930.0,0.63
2020-10-20,Assam,666.0,1201.0,9.0,0.0,38585.0,13.53
2020-10-20,Arunachal Pradesh,135.0,255.0,1.0,0.0,2355.0,22.58
2020-10-20,Sikkim,42.0,50.0,1.0,0.0,321.0,13.9
2020-10-20,Andhra Pradesh,3503.0,5144.0,28.0,0.0,69095.0,10.91
2020-10-20,Tripura,135.0,198.0,0.0,0.0,2180.0,8.72
2020-10-20,Gujarat,1126.0,1128.0,8.0,0.0,52915.0,15.7
2020-10-20,Dadra and Nagar Haveli and Daman and Diu,9.0,13.0,0.0,0.0,274.0,13.65
2020-10-20,Uttarakhand,241.0,376.0,13.0,15.0,12446.0,3.41
2020-10-20,West Bengal,4029.0,3382.0,61.0,0.0,43762.0,11.76
2020-10-20,Chhattisgarh,2507.0,2727.0,50.0,0.0,21792.0,26.38
2020-10-20,Jammu and Kashmir,589.0,770.0,9.0,0.0,25337.0,8.84
2020-10-20,Ladakh,48.0,86.0,1.0,0.0,0.0,7.53
2020-10-20,Tamil Nadu,3094.0,4403.0,47.0,0.0,80371.0,17.33
2020-10-20,Andaman and Nicobar Islands,15.0,10.0,0.0,0.0,1223.0,0.0
2020-10-20,Odisha,1904.0,2622.0,16.0,0.0,35027.0,2.62
2020-10-20,Meghalaya,57.0,105.0,1.0,0.0,1527.0,4.48
2020-10-20,Karnataka,6297.0,8500.0,66.0,0.0,98236.0,31.39
2020-10-20,Mizoram,27.0,12.0,0.0,0.0,1237.0,17.25
2020-10-20,Puducherry,205.0,254.0,2.0,0.0,4049.0,10.02
2020-10-20,Punjab,487.0,891.0,8.0,0.0,20444.0,17.29
2020-10-20,Chandigarh,57.0,107.0,1.0,0.0,931.0,5.71
2020-10-20,Uttar Pradesh,2289.0,3339.0,29.0,0.0,151354.0,15.48
2020-10-20,Jharkhand,572.0,605.0,7.0,0.0,30845.0,11.05
2020-10-20,India,54348.0,61828.0,714.0,20.0,1083608.0,15.16
2020-10-20,Himachal Pradesh,222.0,216.0,2.0,1.0,3730.0,14.62
2020-10-20,Delhi,3579.0,2186.0,41.0,0.0,56593.0,16.14
2020-10-20,Rajasthan,1897.0,2522.0,14.0,0.0,24667.0,18.78
2020-10-21,Dadra and Nagar Haveli and Daman and Diu,13.0,8.0,0.0,0.0,0.0,13.44
2020-10-21,Delhi,3686.0,3444.0,47.0,0.0,59064.0,8.2
2020-10-21,Tripura,112.0,265.0,1.0,0.0,2466.0,2.23
2020-10-21,Odisha,1931.0,2716.0,13.0,0.0,42304.0,4.38
2020-10-21,Haryana,1193.0,1070.0,14.0,0.0,22444.0,4.89
2020-10-21,Rajasthan,1810.0,2865.0,14.0,0.0,22595.0,15.15
2020-10-21,Sikkim,34.0,35.0,0.0,0.0,205.0,9.71
2020-10-21,Andaman and Nicobar Islands,27.0,11.0,0.0,0.0,1103.0,18.0
2020-10-21,Arunachal Pradesh,134.0,164.0,0.0,0.0,2487.0,0.62
2020-10-21,Punjab,498.0,562.0,23.0,0.0,26004.0,13.47
2020-10-21,Manipur,214.0,138.0,3.0,0.0,2136.0,22.47
2020-10-21,Meghalaya,28.0,177.0,1.0,0.0,1707.0,13.96
2020-10-21,Goa,308.0,408.0,2.0,0.0,1262.0,10.91
2020-10-21,Madhya Pradesh,1118.0,1222.0,17.0,0.0,26546.0,8.68
2020-10-21,Chandigarh,54.0,118.0,0.0,0.0,1134.0,15.65
2020-10-21,Karnataka,5872.0,9289.0,88.0,0.0,108241.0,13.66
2020-10-21,Jammu and Kashmir,624.0,655.0,5.0,0.0,27070.0,3.41
2020-10-21,Bihar,1277.0,1319.0,8.0,0.0,141222.0,11.76
2020-10-21,Kerala,8369.0,6839.0,26.0,1.0,62030.0,26.35
2020-10-21,Jharkhand,647.0,619.0,2.0,0.0,74611.0,8.93
2020-10-21,Ladakh,86.0,78.0,1.0,0.0,0.0,7.62
2020-10-21,Puducherry,170.0,242.0,3.0,0.0,3955.0,17.32
2020-10-21,West Bengal,4069.0,3596.0,64.0,0.0,43592.0,0.0
2020-10-21,Andhra Pradesh,3746.0,4739.0,27.0,0.0,74422.0,2.58
2020-10-21,Himachal Pradesh,264.0,219.0,5.0,0.0,3255.0,4.5
2020-10-21,India,56264.0,79561.0,701.0,5.0,1469984.0,31.45
2020-10-21,Uttarakhand,505.0,770.0,14.0,0.0,13734.0,17.25
2020-10-21,Nagaland,119.0,93.0,0.0,0.0,1211.0,9.99
2020-10-21,Mizoram,30.0,11.0,0.0,0.0,1760.0,17.13
2020-10-21,Uttar Pradesh,2321.0,3332.0,41.0,0.0,147016.0,5.69
2020-10-21,Gujarat,1137.0,1180.0,9.0,0.0,52986.0,15.46
2020-10-21,Telangana,1579.0,1811.0,5.0,0.0,41475.0,11.04
2020-10-21,Tamil Nadu,3086.0,4301.0,39.0,0.0,81782.0,15.14
2020-10-21,Chhattisgarh,2360.0,2230.0,44.0,0.0,23544.0,14.64
2020-10-21,Maharashtra,8142.0,23371.0,180.0,4.0,76259.0,16.24
2020-10-21,Assam,701.0,1664.0,5.0,0.0,42452.0,18.74
2020-10-22,Uttar Pradesh,2383.0,2581.0,35.0,0.0,157921.0,13.62
2020-10-22,Uttarakhand,402.0,568.0,8.0,14.0,12331.0,8.19
2020-10-22,Puducherry,210.0,195.0,2.0,0.0,3847.0,2.27
2020-10-22,Madhya Pradesh,1045.0,1271.0,14.0,0.0,31014.0,4.41
2020-10-22,Arunachal Pradesh,165.0,208.0,1.0,0.0,2124.0,4.9
2020-10-22,Goa,247.0,348.0,7.0,0.0,1256.0,15.31
2020-10-22,Nagaland,157.0,39.0,0.0,0.0,492.0,9.87
2020-10-22,Bihar,1058.0,985.0,7.0,0.0,145162.0,17.9
2020-10-22,Ladakh,31.0,37.0,0.0,0.0,0.0,0.62
2020-10-22,Chhattisgarh,2491.0,2996.0,52.0,0.0,24686.0,13.56
2020-10-22,Andaman and Nicobar Islands,16.0,24.0,1.0,0.0,998.0,22.36
2020-10-22,Jharkhand,549.0,625.0,8.0,0.0,31135.0,14.06
2020-10-22,Jammu and Kashmir,584.0,710.0,10.0,0.0,25059.0,10.93
2020-10-22,Karnataka,5778.0,13217.0,74.0,0.0,107354.0,8.71
2020-10-22,Assam,508.0,1584.0,7.0,0.0,34375.0,15.66
2020-10-22,Meghalaya,99.0,307.0,1.0,0.0,1700.0,13.66
2020-10-22,Punjab,605.0,935.0,12.0,0.0,23840.0,3.4
2020-10-22,Tamil Nadu,3077.0,4314.0,45.0,0.0,81259.0,11.7
2020-10-22,Chandigarh,51.0,82.0,3.0,0.0,1140.0,26.35
2020-10-22,India,54371.0,74569.0,686.0,14.0,1442722.0,8.94
2020-10-22,Odisha,1913.0,2128.0,15.0,0.0,40114.0,7.64
2020-10-22,Mizoram,31.0,1.0,0.0,0.0,1129.0,17.29
2020-10-22,Delhi,3882.0,2727.0,35.0,0.0,58770.0,0.0
2020-10-22,Himachal Pradesh,223.0,238.0,5.0,-7.0,3464.0,2.53
2020-10-22,Maharashtra,7539.0,16177.0,198.0,5.0,75066.0,4.52
2020-10-22,Manipur,345.0,196.0,3.0,0.0,0.0,31.4
2020-10-22,Sikkim,50.0,48.0,0.0,1.0,0.0,17.2
2020-10-22,Tripura,125.0,239.0,2.0,0.0,3008.0,9.96
2020-10-22,West Bengal,4157.0,3608.0,64.0,0.0,44252.0,16.9
2020-10-22,Dadra and Nagar Haveli and Daman and Diu,6.0,1.0,0.0,1.0,0.0,5.68
2020-10-22,Gujarat,1136.0,1201.0,7.0,0.0,52923.0,15.46
2020-10-22,Haryana,1128.0,1292.0,14.0,0.0,26397.0,11.06
2020-10-22,Telangana,1456.0,1717.0,5.0,0.0,38565.0,15.12
2020-10-22,Rajasthan,1822.0,2654.0,12.0,0.0,21515.0,14.64
2020-10-22,Kerala,7482.0,7593.0,23.0,0.0,56093.0,16.27
2020-10-22,Andhra Pradesh,3620.0,3723.0,16.0,0.0,76726.0,18.7
2020-10-23,Jharkhand,435.0,499.0,3.0,0.0,39796.0,13.79
2020-10-23,Assam,427.0,2184.0,4.0,0.0,17496.0,8.17
2020-10-23,Rajasthan,1815.0,2367.0,14.0,0.0,19339.0,2.33
2020-10-23,Nagaland,140.0,101.0,0.0,0.0,548.0,4.42
2020-10-23,Jammu and Kashmir,586.0,684.0,12.0,0.0,25030.0,4.91
2020-10-23,Himachal Pradesh,196.0,202.0,1.0,0.0,4081.0,15.37
2020-10-23,Andaman and Nicobar Islands,23.0,8.0,1.0,0.0,1467.0,10.07
2020-10-23,Maharashtra,7347.0,13247.0,184.0,5.0,76596.0,17.76
2020-10-23,Ladakh,28.0,82.0,0.0,0.0,10373.0,0.62
2020-10-23,Meghalaya,81.0,111.0,1.0,0.0,1628.0,13.58
2020-10-23,Punjab,464.0,580.0,23.0,0.0,23447.0,22.25
2020-10-23,Tamil Nadu,3057.0,4262.0,33.0,0.0,81472.0,13.97
2020-10-23,India,53931.0,66994.0,655.0,5.0,1269479.0,10.95
2020-10-23,Odisha,1793.0,2377.0,18.0,0.0,40733.0,8.7
2020-10-23,Haryana,1270.0,1180.0,17.0,0.0,24622.0,15.69
2020-10-23,Mizoram,18.0,9.0,0.0,0.0,1315.0,13.63
2020-10-23,Delhi,4086.0,3296.0,26.0,0.0,58568.0,3.39
2020-10-23,Chhattisgarh,2450.0,3010.0,58.0,0.0,25251.0,11.64
2020-10-23,Chandigarh,72.0,85.0,2.0,0.0,1064.0,26.35
2020-10-23,Tripura,145.0,250.0,5.0,0.0,2136.0,8.98
2020-10-23,Uttarakhand,288.0,518.0,11.0,0.0,13771.0,7.87
2020-10-23,Uttar Pradesh,2202.0,3025.0,40.0,0.0,152321.0,17.27
2020-10-23,Andhra Pradesh,3765.0,4281.0,20.0,0.0,80238.0,0.0
2020-10-23,Puducherry,154.0,216.0,2.0,0.0,3784.0,2.49
2020-10-23,Karnataka,5356.0,8749.0,51.0,0.0,108356.0,4.56
2020-10-23,Dadra and Nagar Haveli and Daman and Diu,6.0,3.0,0.0,0.0,0.0,31.46
2020-10-23,Arunachal Pradesh,68.0,206.0,1.0,0.0,1425.0,17.18
2020-10-23,Madhya Pradesh,953.0,1325.0,13.0,0.0,31087.0,9.94
2020-10-23,Gujarat,1112.0,1264.0,6.0,0.0,52947.0,16.71
2020-10-23,Bihar,1093.0,1244.0,8.0,0.0,141869.0,5.67
2020-10-23,Sikkim,43.0,55.0,0.0,0.0,484.0,15.44
2020-10-23,Manipur,156.0,169.0,5.0,0.0,5800.0,11.18
2020-10-23,Telangana,1421.0,1221.0,6.0,0.0,38484.0,15.1
2020-10-23,Kerala,8511.0,6118.0,26.0,0.0,64789.0,14.65
2020-10-23,Goa,227.0,390.0,4.0,0.0,1176.0,16.37
2020-10-23,West Bengal,4143.0,3676.0,60.0,0.0,44582.0,18.65
2020-10-24,Puducherry,126.0,187.0,2.0,0.0,3865.0,13.73
2020-10-24,Tamil Nadu,2886.0,4024.0,35.0,0.0,80237.0,8.17
2020-10-24,Punjab,483.0,521.0,12.0,0.0,24441.0,2.32
2020-10-24,Maharashtra,6417.0,10004.0,137.0,4.0,68881.0,4.42
2020-10-24,India,50366.0,62270.0,578.0,26.0,1140905.0,4.93
2020-10-24,Haryana,1299.0,1218.0,15.0,0.0,25023.0,15.45
2020-10-24,Rajasthan,1852.0,2515.0,12.0,0.0,21614.0,10.27
2020-10-24,Meghalaya,83.0,136.0,1.0,0.0,0.0,17.66
2020-10-24,Odisha,1695.0,2613.0,15.0,0.0,40033.0,0.62
2020-10-24,Andhra Pradesh,3342.0,3572.0,22.0,0.0,74919.0,13.56
2020-10-24,Kerala,8253.0,6468.0,25.0,0.0,67593.0,22.15
2020-10-24,Delhi,4116.0,3614.0,36.0,0.0,55461.0,14.1
2020-10-24,Chhattisgarh,2011.0,2677.0,55.0,0.0,21758.0,10.95
2020-10-24,Mizoram,30.0,10.0,0.0,0.0,1084.0,8.69
2020-10-24,Dadra and Nagar Haveli and Daman and Diu,4.0,4.0,0.0,0.0,0.0,15.66
2020-10-24,Chandigarh,57.0,78.0,2.0,0.0,752.0,13.62
2020-10-24,Manipur,245.0,157.0,6.0,0.0,2277.0,3.39
2020-10-24,Arunachal Pradesh,66.0,168.0,0.0,0.0,1168.0,12.01
2020-10-24,Uttarakhand,359.0,451.0,5.0,17.0,11767.0,26.33
2020-10-24,Bihar,1054.0,1084.0,8.0,0.0,141905.0,9.0
2020-10-24,Himachal Pradesh,173.0,183.0,5.0,-1.0,3897.0,8.11
2020-10-24,West Bengal,4148.0,3753.0,59.0,0.0,44724.0,17.29
2020-10-24,Jharkhand,383.0,470.0,2.0,0.0,28717.0,0.0
2020-10-24,Uttar Pradesh,2178.0,2741.0,24.0,0.0,152303.0,2.82
2020-10-24,Nagaland,79.0,97.0,3.0,6.0,567.0,4.59
2020-10-24,Ladakh,73.0,68.0,3.0,0.0,786.0,31.44
2020-10-24,Andaman and Nicobar Islands,18.0,23.0,0.0,0.0,1112.0,17.18
2020-10-24,Sikkim,49.0,25.0,0.0,0.0,291.0,9.9
2020-10-24,Goa,218.0,348.0,2.0,0.0,1445.0,16.5
2020-10-24,Jammu and Kashmir,577.0,733.0,6.0,0.0,27739.0,5.66
2020-10-24,Assam,258.0,2948.0,2.0,0.0,12263.0,15.43
2020-10-24,Gujarat,1021.0,1013.0,6.0,0.0,52980.0,11.18
2020-10-24,Telangana,1273.0,1708.0,5.0,0.0,35280.0,15.08
2020-10-24,Tripura,65.0,238.0,1.0,0.0,2839.0,14.64
2020-10-24,Madhya Pradesh,1004.0,1268.0,20.0,0.0,31695.0,16.36
2020-10-24,Karnataka,4471.0,7153.0,52.0,0.0,112545.0,18.6
2020-10-25,Arunachal Pradesh,33.0,170.0,0.0,0.0,1000.0,13.66
2020-10-25,India,45922.0,59304.0,483.0,23.0,939309.0,8.16
2020-10-25,Manipur,138.0,138.0,1.0,0.0,1825.0,2.32
2020-10-25,Odisha,1633.0,2071.0,16.0,0.0,37801.0,4.44
2020-10-25,Karnataka,4439.0,10106.0,32.0,0.0,100511.0,4.94
2020-10-25,Nagaland,111.0,55.0,1.0,5.0,672.0,15.53
2020-10-25,Puducherry,81.0,187.0,2.0,0.0,2878.0,10.33
2020-10-25,Maharashtra,6059.0,5648.0,112.0,7.0,60892.0,17.55
2020-10-25,Kerala,6843.0,7649.0,26.0,1.0,48212.0,0.62
2020-10-25,Jharkhand,258.0,378.0,2.0,0.0,21812.0,13.64
2020-10-25,Chandigarh,61.0,80.0,2.0,0.0,422.0,22.07
2020-10-25,Telangana,978.0,1446.0,4.0,0.0,27055.0,14.04
2020-10-25,Chhattisgarh,1368.0,1499.0,25.0,0.0,14914.0,10.91
2020-10-25,Sikkim,16.0,35.0,1.0,0.0,186.0,8.69
2020-10-25,Delhi,4136.0,3826.0,33.0,0.0,49069.0,15.65
2020-10-25,Andhra Pradesh,2997.0,3585.0,21.0,0.0,67419.0,13.58
2020-10-25,Gujarat,919.0,963.0,7.0,0.0,51370.0,3.39
2020-10-25,Meghalaya,136.0,104.0,1.0,0.0,3525.0,11.97
2020-10-25,Himachal Pradesh,157.0,272.0,1.0,0.0,2533.0,26.3
2020-10-25,Assam,204.0,2961.0,4.0,0.0,8753.0,8.98
2020-10-25,Tamil Nadu,2869.0,4019.0,31.0,0.0,80690.0,8.1
2020-10-25,Dadra and Nagar Haveli and Daman and Diu,3.0,2.0,0.0,0.0,0.0,17.25
2020-10-25,Mizoram,58.0,0.0,0.0,0.0,1179.0,0.0
2020-10-25,Madhya Pradesh,951.0,1181.0,10.0,0.0,31101.0,2.9
2020-10-25,Haryana,1240.0,1086.0,7.0,0.0,22291.0,4.62
2020-10-25,Uttarakhand,221.0,319.0,9.0,10.0,8339.0,31.41
2020-10-25,Uttar Pradesh,2032.0,2368.0,28.0,0.0,117410.0,17.2
2020-10-25,Ladakh,20.0,74.0,0.0,0.0,487.0,9.87
2020-10-25,Rajasthan,1821.0,2240.0,13.0,0.0,13880.0,16.69
2020-10-25,Andaman and Nicobar Islands,20.0,15.0,0.0,0.0,746.0,5.65
2020-10-25,West Bengal,4127.0,3857.0,60.0,0.0,42538.0,15.41
2020-10-25,Punjab,415.0,465.0,10.0,0.0,21136.0,11.25
2020-10-25,Bihar,749.0,1399.0,7.0,0.0,139218.0,15.05
2020-10-25,Tripura,86.0,146.0,3.0,0.0,1962.0,14.63
2020-10-25,Goa,211.0,321.0,6.0,0.0,1018.0,16.45
2020-10-25,Jammu and Kashmir,532.0,639.0,8.0,0.0,22153.0,18.55
2020-10-26,Uttar Pradesh,1798.0,2441.0,20.0,0.0,112627.0,13.64
2020-10-26,Nagaland,74.0,67.0,8.0,0.0,356.0,8.17
2020-10-26,Bihar,513.0,1087.0,9.0,0.0,124501.0,2.43
2020-10-26,Telangana,582.0,1432.0,4.0,0.0,14729.0,4.44
2020-10-26,Assam,215.0,2832.0,2.0,0.0,14225.0,4.97
2020-10-26,Chhattisgarh,1649.0,3256.0,43.0,0.0,18447.0,15.76
2020-10-26,Jammu and Kashmir,364.0,627.0,6.0,0.0,18610.0,10.48
2020-10-26,Goa,290.0,343.0,6.0,0.0,1280.0,17.56
2020-10-26,Himachal Pradesh,216.0,192.0,2.0,0.0,2736.0,0.62
2020-10-26,Rajasthan,1805.0,2226.0,14.0,0.0,8434.0,13.68
2020-10-26,Tripura,36.0,183.0,0.0,0.0,920.0,21.97
2020-10-26,Tamil Nadu,2708.0,4014.0,32.0,0.0,72236.0,13.99
2020-10-26,Karnataka,3130.0,8715.0,42.0,0.0,65892.0,10.89
2020-10-26,Mizoram,46.0,15.0,0.0,0.0,414.0,8.73
2020-10-26,Puducherry,143.0,189.0,0.0,0.0,1059.0,15.66
2020-10-26,Maharashtra,3645.0,9905.0,84.0,5.0,36267.0,13.58
2020-10-26,India,36104.0,63873.0,491.0,11.0,958116.0,3.41
2020-10-26,Uttarakhand,368.0,700.0,8.0,5.0,9161.0,11.88
2020-10-26,Gujarat,908.0,1102.0,4.0,0.0,51046.0,26.29
2020-10-26,Haryana,1153.0,1284.0,10.0,0.0,15914.0,8.93
2020-10-26,Delhi,2832.0,3736.0,54.0,0.0,34411.0,8.26
2020-10-26,Ladakh,45.0,90.0,0.0,0.0,0.0,17.21
2020-10-26,Punjab,336.0,326.0,8.0,0.0,15038.0,0.0
2020-10-26,Andaman and Nicobar Islands,8.0,14.0,0.0,0.0,489.0,3.79
2020-10-26,Jharkhand,220.0,392.0,6.0,0.0,17311.0,4.64
2020-10-26,Odisha,1480.0,2003.0,14.0,0.0,36881.0,31.39
2020-10-26,Kerala,4287.0,7107.0,20.0,1.0,35141.0,17.12
2020-10-26,Arunachal Pradesh,147.0,231.0,2.0,0.0,2218.0,9.85
2020-10-26,Madhya Pradesh,720.0,1095.0,5.0,0.0,26099.0,16.93
2020-10-26,West Bengal,4121.0,3889.0,59.0,0.0,42231.0,5.65
2020-10-26,Dadra and Nagar Haveli and Daman and Diu,0.0,1.0,0.0,0.0,0.0,15.39
2020-10-26,Manipur,264.0,200.0,5.0,0.0,0.0,11.24
2020-10-26,Meghalaya,48.0,139.0,0.0,0.0,0.0,15.04
2020-10-26,Andhra Pradesh,1901.0,3972.0,19.0,0.0,51544.0,14.62
2020-10-26,Chandigarh,47.0,63.0,4.0,0.0,559.0,16.48
2020-10-26,Sikkim,5.0,5.0,1.0,0.0,20.0,18.5
2020-10-27,Chhattisgarh,2046.0,2426.0,20.0,0.0,21833.0,13.57
2020-10-27,Odisha,1247.0,2010.0,13.0,0.0,30303.0,8.16
2020-10-27,Tripura,36.0,84.0,1.0,0.0,712.0,2.49
2020-10-27,Jharkhand,318.0,506.0,4.0,0.0,25853.0,4.46
2020-10-27,Maharashtra,5363.0,7836.0,115.0,5.0,54838.0,4.99
2020-10-27,Puducherry,146.0,163.0,0.0,0.0,3569.0,15.76
2020-10-27,Karnataka,3691.0,7740.0,44.0,0.0,66701.0,10.47
2020-10-27,Andaman and Nicobar Islands,21.0,22.0,0.0,0.0,1193.0,17.45
2020-10-27,Meghalaya,70.0,172.0,1.0,0.0,447.0,0.62
2020-10-27,Goa,215.0,345.0,3.0,0.0,1961.0,13.69
2020-10-27,Punjab,346.0,463.0,13.0,0.0,22219.0,21.87
2020-10-27,Jammu and Kashmir,452.0,751.0,7.0,0.0,20353.0,14.08
2020-10-27,Assam,403.0,2443.0,6.0,0.0,26164.0,10.89
2020-10-27,Arunachal Pradesh,81.0,115.0,1.0,0.0,1756.0,8.74
2020-10-27,Bihar,678.0,1237.0,7.0,0.0,134538.0,15.66
2020-10-27,Kerala,5457.0,7015.0,24.0,1.0,46193.0,13.58
2020-10-27,Delhi,4853.0,2722.0,44.0,0.0,57210.0,3.42
2020-10-27,Chandigarh,67.0,49.0,1.0,0.0,1155.0,12.12
2020-10-27,Rajasthan,1796.0,2066.0,14.0,0.0,23273.0,26.28
2020-10-27,Uttar Pradesh,1986.0,2335.0,38.0,0.0,138448.0,8.97
2020-10-27,Nagaland,63.0,35.0,0.0,-10.0,444.0,8.52
2020-10-27,Mizoram,34.0,15.0,0.0,0.0,1759.0,17.2
2020-10-27,Gujarat,992.0,1238.0,5.0,0.0,51927.0,0.0
2020-10-27,Himachal Pradesh,231.0,214.0,5.0,0.0,4671.0,3.77
2020-10-27,Manipur,180.0,151.0,6.0,0.0,4671.0,4.67
2020-10-27,Andhra Pradesh,2901.0,4352.0,19.0,0.0,74757.0,31.41
2020-10-27,Dadra and Nagar Haveli and Daman and Diu,3.0,5.0,0.0,0.0,0.0,17.05
2020-10-27,Sikkim,23.0,4.0,2.0,0.0,81.0,9.83
2020-10-27,Tamil Nadu,2522.0,4029.0,27.0,0.0,70687.0,17.34
2020-10-27,Madhya Pradesh,514.0,1010.0,8.0,0.0,19223.0,5.65
2020-10-27,West Bengal,3957.0,3917.0,58.0,0.0,42108.0,15.38
2020-10-27,Ladakh,46.0,46.0,2.0,0.0,0.0,11.26
2020-10-27,Haryana,1248.0,937.0,13.0,0.0,19213.0,15.03
2020-10-27,India,43036.0,58429.0,511.0,-4.0,1066786.0,14.64
2020-10-27,Uttarakhand,213.0,422.0,6.0,0.0,12233.0,16.52
2020-10-27,Telangana,837.0,1554.0,4.0,0.0,21099.0,18.46
2020-10-28,Dadra and Nagar Haveli and Daman and Diu,6.0,3.0,0.0,0.0,0.0,13.52
2020-10-28,Gujarat,980.0,1107.0,6.0,0.0,51912.0,8.15
2020-10-28,Andhra Pradesh,2949.0,3609.0,18.0,0.0,77028.0,2.47
2020-10-28,Bihar,780.0,1073.0,4.0,0.0,140452.0,4.47
2020-10-28,Maharashtra,6738.0,8430.0,91.0,15.0,68846.0,4.99
2020-10-28,Punjab,526.0,356.0,20.0,0.0,22643.0,15.76
2020-10-28,Puducherry,101.0,154.0,2.0,0.0,3972.0,10.66
2020-10-28,Meghalaya,90.0,134.0,3.0,0.0,821.0,17.29
2020-10-28,Odisha,1540.0,2015.0,12.0,0.0,36905.0,0.62
2020-10-28,Andaman and Nicobar Islands,15.0,20.0,0.0,0.0,1070.0,13.78
2020-10-28,Mizoram,80.0,14.0,1.0,0.0,1507.0,21.78
2020-10-28,Uttarakhand,304.0,463.0,2.0,8.0,13207.0,13.95
2020-10-28,West Bengal,3924.0,3925.0,60.0,0.0,42553.0,10.84
2020-10-28,Kerala,8790.0,7660.0,27.0,0.0,66980.0,8.75
2020-10-28,Himachal Pradesh,332.0,205.0,2.0,0.0,4637.0,15.61
2020-10-28,Tripura,160.0,202.0,0.0,0.0,2319.0,13.59
2020-10-28,Uttar Pradesh,1980.0,2742.0,18.0,0.0,154484.0,3.41
2020-10-28,Rajasthan,1785.0,2016.0,10.0,0.0,22831.0,12.16
2020-10-28,Manipur,205.0,212.0,6.0,0.0,0.0,26.23
2020-10-28,Tamil Nadu,2516.0,3859.0,35.0,0.0,72433.0,9.21
2020-10-28,Chhattisgarh,1929.0,1400.0,55.0,0.0,22814.0,8.76
2020-10-28,Telangana,1481.0,1451.0,4.0,0.0,40081.0,17.21
2020-10-28,Jharkhand,345.0,452.0,4.0,0.0,41070.0,0.38
2020-10-28,Delhi,5673.0,4128.0,40.0,0.0,60571.0,3.85
2020-10-28,Arunachal Pradesh,108.0,183.0,0.0,0.0,2107.0,4.68
2020-10-28,Haryana,1518.0,948.0,8.0,0.0,24701.0,31.44
2020-10-28,Assam,448.0,1487.0,3.0,0.0,26150.0,17.06
2020-10-28,Sikkim,12.0,11.0,0.0,0.0,124.0,9.79
2020-10-28,Chandigarh,60.0,80.0,1.0,0.0,1203.0,17.29
